מזהה,שם המוצר / שובר,ספק / מותג,קטגוריה,מחיר בהצדעה ₪,מחיר מקורי ₪,אחוז חיסכון %,תגיות מבצע,מיקום / משלוח,תוקף המבצע,הגבלת רכישה,רשת מקושרת,קישור למוצר
154837,ארון שירות 5 מדפים עם מראה ARTIZAN מבית BRADEX,BRADEX,מרהטים את הבית,329.0,478.0,31%,מרהטים את הבית,מגוון סניפים,,,ללא,https://www.behatsdaa.org.il/category/productPage/154837
172626,שולחן סלון במבוק דגם 'מרטין' מבית ראמוס,ראמוס,מרהטים את הבית,169.0,169.0,0%,מרהטים את הבית,כולל משלוח עד הבית,,,ללא,https://www.behatsdaa.org.il/category/productPage/172626
169869,כיסאות פינת אוכל מעוצבים דגם 'באזל' RAZCO,בהצדעה,מרהטים את הבית,1219.0,1219.0,0%,מרהטים את הבית,כולל משלוח עד הבית,,,ללא,https://www.behatsdaa.org.il/category/productPage/169869
185102,מיטה זוגית באריזת ואקום QUICK DREAM מבית Aeroflex,Aeroflex,מרהטים את הבית,2890.0,2890.0,0%,מרהטים את הבית,כולל משלוח עד הבית,,,ללא,https://www.behatsdaa.org.il/category/productPage/185102
154066,כיסא מנהלים SIHOO M57,בהצדעה,מרהטים את הבית,869.0,869.0,0%,מרהטים את הבית,כולל משלוח עד הבית,,,ללא,https://www.behatsdaa.org.il/category/productPage/154066
154559,כורסת טלוויזיה מבד ATLANTIC מבית ד״ר גב,בהצדעה,מרהטים את הבית,1190.0,1489.0,20%,מרהטים את הבית,מגוון סניפים,,,ללא,https://www.behatsdaa.org.il/category/productPage/154559
63442,מיטת נוער יחיד אורתופדית RAM DESIGN דגם 'הראל',בהצדעה,מרהטים את הבית,1499.0,1499.0,0%,מרהטים את הבית,כולל משלוח עד הבית,,,ללא,https://www.behatsdaa.org.il/category/productPage/63442
182171,מערכת ישיבה פינתית 2.7 מ’ שי-לי RAM DESIGN,מערכת ישיבה פינתית 2.7 מ’ שי,מרהטים את הבית,3869.0,3869.0,0%,מרהטים את הבית,כולל משלוח עד הבית,,,ללא,https://www.behatsdaa.org.il/category/productPage/182171
145205,ארון נעליים 2/3/4 תאים דגם HELEN מבית STAR SHOP,STAR SHOP,מרהטים את הבית,59.0,269.0,78%,מרהטים את הבית,מגוון סניפים,,,ללא,https://www.behatsdaa.org.il/category/productPage/145205
163969,"מיטה מתקפלת SLEEP-IN GUEST מבית ד""ר גב",מיטה מתקפלת SLEEP,מרהטים את הבית,629.0,779.0,19%,מרהטים את הבית,מגוון סניפים,,,ללא,https://www.behatsdaa.org.il/category/productPage/163969
180359,פוף + הדום Aero Puff מבית Aeroflex,Aeroflex,מרהטים את הבית,499.0,499.0,0%,מרהטים את הבית,כולל משלוח עד הבית,,,ללא,https://www.behatsdaa.org.il/category/productPage/180359
163503,מתלה בגדים במבוק משולב מדפים 'פרננדו',בהצדעה,מרהטים את הבית,89.0,135.0,34%,מרהטים את הבית,כולל משלוח עד הבית,,,ללא,https://www.behatsdaa.org.il/category/productPage/163503
163486,ספה זוגית הנפתחת למיטת אירוח ZEE מבית Fluffies,Fluffies,מרהטים את הבית,1199.0,1498.0,20%,מרהטים את הבית,מגוון סניפים,,,ללא,https://www.behatsdaa.org.il/category/productPage/163486
